rho,v0,seed,N,L,status,final_step,n_samples,mean_A,mean_K,mean_B,mean_f_giant,mean_n_clusters,mean_mean_size,mean_mean_rg,mean_mean_anisotropy,mean_mean_lifetime,mean_mean_com_speed
0.1,0.8,11,180,42.42640687119285,died,5000,49,0.010528020732102364,0.014227626044495602,0.050858438613540634,0.02709750566893424,96.77551020408163,1.8744533568583939,0.24408308163450151,0.9682689123622115,83.2088368257801,0.021244052089079295
0.1,0.8,13,180,42.42640687119285,died,5000,49,0.011499838030450273,0.015258947301930743,0.05374149659863944,0.03129251700680272,95.36734693877551,1.9081836403466412,0.2496678584817971,0.9596750329730481,82.15254431050867,0.022446373944542648
0.1,0.8,15,180,42.42640687119285,died,4000,39,0.021041921041921034,0.024060230371322395,0.09352869352869352,0.03632478632478634,102.66666666666667,1.767200666316484,0.25181567094950796,0.8965877513663009,65.23253270389398,0.03285624498843798
0.1,0.8,14,180,42.42640687119285,died,5000,49,0.016099773242630382,0.01864566599440666,0.07615808228053125,0.032879818594104306,102.81632653061224,1.7629739488804708,0.2519434552193376,0.9123902596899559,81.45531539793123,0.027850177991493665
0.1,0.8,16,180,42.42640687119285,died,5000,49,0.01580822805312601,0.016699630962185408,0.07230320699708452,0.03197278911564626,105.24489795918367,1.72037011306093,0.24893994348753365,0.9533912671065448,81.34963512769089,0.0271962143508912
0.1,0.8,17,180,42.42640687119285,died,4000,39,0.011843711843711842,0.018045487978905792,0.061294261294261285,0.02136752136752138,106.28205128205128,1.702760105426919,0.250516916146441,0.9729544077306124,65.90714219968552,0.029083473085092442
0.1,0.8,18,180,42.42640687119285,died,5000,49,0.01201814058956916,0.015288242036023846,0.0557175251052802,0.028684807256235824,100.65306122448979,1.8036376601723076,0.2500281301628404,0.8913604651173181,81.16348455716056,0.025045511411476516
0.1,0.8,19,180,42.42640687119285,died,4500,44,0.016341991341991338,0.019862385988538993,0.08077200577200576,0.03484848484848486,100.61363636363636,1.805283487049472,0.25145313297101296,0.9071300837027618,71.03801398279121,0.02660842848159176
0.1,1.2,0,180,42.42640687119285,died,4000,39,0.014774114774114774,0.02260537180978379,0.07444037444037442,0.03675213675213677,96.48717948717949,1.8875902908585926,0.261277055728324,0.9009787889750737,64.6579906491113,0.03313295619957458
0.1,1.2,1,180,42.42640687119285,died,4500,44,0.016450216450216448,0.023022701174749135,0.0765151515151515,0.033585858585858594,99.77272727272727,1.827103480838745,0.24950415802217932,0.9297420767266746,73.66678956030513,0.0329796103940047
0.1,1.2,3,180,42.42640687119285,died,4000,39,0.01811151811151811,0.026844115744548622,0.08453398453398453,0.037037037037037056,103.51282051282051,1.755977661109895,0.2538885049154068,0.9165227437624969,66.28878707468742,0.03400844151865009
0.1,1.2,2,180,42.42640687119285,died,5000,49,0.01898283122772918,0.023773599983435506,0.0816650469711694,0.03015873015873016,109.63265306122449,1.6506323393053979,0.2462922375262547,0.9574958307865719,78.97143747590228,0.032581142996526466
0.1,1.2,5,180,42.42640687119285,died,5000,49,0.018918043407839324,0.02378937771558559,0.08189180434078391,0.03378684807256235,103.34693877551021,1.7558405418045957,0.26603183655274626,0.8539132545242163,80.43422272823231,0.03201663083776429
0.1,1.2,4,180,42.42640687119285,died,5000,49,0.029381276320051827,0.029914518928480037,0.11626174279235502,0.03639455782312925,105.40816326530613,1.718318920265743,0.266145301260445,0.9223337090436898,75.341692594687,0.036620454805128135
0.1,1.2,6,180,42.42640687119285,died,4000,39,0.015018315018315017,0.024797263289440628,0.07521367521367521,0.0331908831908832,105.61538461538461,1.7171553839570828,0.23802016513230945,0.916940780287556,66.85628231305809,0.035077535475919915
0.1,1.2,8,180,42.42640687119285,died,3500,34,0.017927170868347338,0.025498584254317162,0.07077497665732958,0.031699346405228764,97.55882352941177,1.8783105895649186,0.23935636642770028,0.8910212361456428,56.844396836468455,0.035129501508014305
0.1,1.2,7,180,42.42640687119285,died,4000,39,0.017989417989417986,0.02448100487167581,0.08253968253968252,0.033903133903133924,104.7948717948718,1.7379050696214493,0.2491965581972182,0.932596267104855,61.99413604245492,0.03535962653085304
0.1,1.2,11,180,42.42640687119285,died,3500,34,0.02180205415499533,0.02938268263320689,0.09481792717086833,0.023202614379084968,112.11764705882354,1.6150341709846945,0.2543220903923017,0.9710412615730419,54.940193952339165,0.04678633600924381
0.1,1.2,9,180,42.42640687119285,died,5000,49,0.017136378360868152,0.023414299109549036,0.07764820213799803,0.030839002267573697,105.34693877551021,1.7197214879666396,0.24304402626024368,0.9252673451158253,79.20929115166916,0.03220323373534822
0.1,1.2,10,180,42.42640687119285,died,5000,49,0.011208292840945898,0.016978924858953498,0.05406543569808875,0.036734693877551024,101.65306122448979,1.7835304633191338,0.2673855876537008,0.9508626526144796,83.82605769818545,0.02617459284826517
0.1,1.2,12,180,42.42640687119285,died,5000,49,0.014350502105604145,0.0208183625592744,0.06320051830255911,0.029024943310657594,108.08163265306122,1.6720157571116059,0.25274314090897093,0.9303892282700212,80.97465826905464,0.02895209511309194
0.1,1.2,15,180,42.42640687119285,died,4000,39,0.023606023606023603,0.029476363385909456,0.09816849816849817,0.035042735042735064,105.2051282051282,1.7274536913503802,0.23922694860213567,0.9235459664979333,63.5853872657436,0.038236262712868056
0.1,1.2,14,180,42.42640687119285,died,5000,49,0.017136378360868156,0.023331839482316184,0.07975380628441851,0.03798185941043084,101.55102040816327,1.7892641939688694,0.2646681508182157,0.9162574852535361,79.52128429545157,0.02958918963622857
0.1,1.2,13,180,42.42640687119285,died,4500,44,0.016738816738816737,0.023452875475945604,0.08001443001443,0.03333333333333333,101.61363636363636,1.790229878390443,0.24427009305527267,0.9606781454581291,71.31489771678649,0.03263712859979682
0.1,1.2,16,180,42.42640687119285,died,5000,49,0.012244897959183671,0.017265000209650237,0.05587949465500485,0.03378684807256235,91.36734693877551,2.0024519097793188,0.25564372806566765,0.9243629538108381,82.97719341355504,0.022395025875116985
0.1,1.2,17,180,42.42640687119285,died,4000,39,0.021815221815221813,0.026991792847029406,0.09316239316239315,0.03660968660968662,94.05128205128206,1.9446345234373155,0.24295302883011777,0.9022292058831655,65.43644016620267,0.03700995646390128
0.1,1.2,18,180,42.42640687119285,died,4000,39,0.01534391534391534,0.02542928894589204,0.07195767195767194,0.033618233618233635,110.15384615384616,1.649050251100577,0.25876450336947404,0.9670803415817707,64.36188974587685,0.04063437021551223
0.1,1.2,19,180,42.42640687119285,died,4500,44,0.009776334776334774,0.018443532493741435,0.052958152958152954,0.031186868686868697,93.52272727272727,1.962680307450862,0.23735006594924063,0.9387948697986325,73.63825261238588,0.028720206383795757
0.2,0.01,2,180,30.0,died,5000,49,0.03858114674441204,0.028799926016363605,0.15711046323291217,0.03684807256235828,103.6938775510204,1.7458937054479844,0.29475656518351195,0.8493151583404394,70.2093276824343,0.04480319074443292
0.2,0.01,1,180,30.0,died,4500,44,0.039430014430014426,0.031351279156874086,0.1616522366522366,0.03674242424242425,110.20454545454545,1.6457673742786754,0.29082581377603317,0.8951061097085731,63.38835213087805,0.047934208954104385
0.2,0.01,3,180,30.0,died,5500,54,0.029835390946502054,0.02316292565528359,0.12454438565549675,0.03703703703703704,101.46296296296296,1.7835206044522736,0.29426435768318,0.827619720240827,88.07416753279314,0.03853350929625682
0.2,0.01,0,180,30.0,died,5500,54,0.03600823045267489,0.028182970578297044,0.1517048794826572,0.03734567901234569,104.22222222222223,1.7302448335166487,0.303845981270596,0.8425565205681468,82.72898216158657,0.041219543548039035
0.2,0.01,6,180,30.0,died,5500,54,0.03062904174015284,0.026694292803921854,0.13315696649029982,0.03868312757201647,114.16666666666667,1.5891166785030335,0.28920683564241306,0.8890265143024023,78.28171737477862,0.042330277024822345
0.2,0.01,4,180,30.0,died,6000,59,0.03755716976055959,0.02647383031055358,0.14503631961259075,0.03926553672316384,114.77966101694915,1.578412631054701,0.29754400474483905,0.8254097437870453,87.25026187002406,0.03904943215332291
0.2,0.01,5,180,30.0,died,6500,64,0.028869047619047614,0.024451271268038484,0.1294394841269841,0.037934027777777775,107.125,1.6914498524005646,0.2838024277806259,0.9069616468916037,93.92677267305154,0.03448222797322893
0.2,0.01,8,180,30.0,died,5000,49,0.028636216391318425,0.02221449518209856,0.1176222870100421,0.036281179138321996,104.6734693877551,1.7269416520562277,0.2825356021285903,0.9246462113988921,77.60144290856917,0.03356817030795971
0.2,0.01,7,180,30.0,died,5500,54,0.027836566725455605,0.022012896184404412,0.12060552616108168,0.0360082304526749,105.5925925925926,1.7124576029768543,0.2892477896030943,0.9005915892259545,78.90020561356543,0.03850172603951919
0.2,0.01,9,180,30.0,died,5500,54,0.04171075837742503,0.031062552655605365,0.16554967666078774,0.03837448559670782,100.77777777777777,1.7932604439075417,0.2905214342804923,0.8565026480942661,77.34757232070903,0.04302071462013774
0.2,0.01,11,180,30.0,died,5000,49,0.03472627146096533,0.026815337284671857,0.14405571752510524,0.037528344671201815,105.77551020408163,1.710912625416131,0.2929839866957651,0.8803947992738377,75.78013605988912,0.03884221911552015
0.2,0.01,10,180,30.0,died,6000,59,0.03373688458434221,0.024697932272360203,0.1371805219262846,0.036064030131826734,100.57627118644068,1.7936854871387826,0.2907803934248776,0.8685358583365584,88.59271970833737,0.034866998680527436
0.2,0.01,12,180,30.0,died,4000,39,0.03272283272283272,0.028890701051739815,0.1385429385429385,0.035327635327635346,107.56410256410257,1.6771971764774882,0.28151367452542675,0.9269490261423067,60.105763365200396,0.04628066538735309
0.2,0.01,14,180,30.0,died,4500,44,0.03228715728715728,0.024137627846369393,0.13896103896103895,0.03775252525252526,97.3409090909091,1.8527950937659683,0.28878435662100527,0.8590364996614747,66.72964256103657,0.03408244370081961
0.2,0.01,13,180,30.0,died,6500,64,0.03625992063492063,0.026450112017170416,0.14632936507936506,0.03645833333333333,101.84375,1.7806442486560368,0.2864035973129184,0.8989300182080496,91.58962108017406,0.04225809552802154
0.2,0.01,16,180,30.0,died,4500,44,0.03272005772005771,0.02635974152799847,0.13715728715728714,0.03787878787878789,105.43181818181819,1.7171835740186163,0.2898534789502041,0.902610268109674,66.4479545452652,0.03995486536259977
0.2,0.01,15,180,30.0,died,6000,59,0.04441754102771051,0.032258963371799995,0.18114070486951842,0.0451035781544256,111.88135593220339,1.6196614111223442,0.28778151894182574,0.8714302346452631,81.40510027564655,0.04728950963293393
0.2,0.01,19,180,30.0,died,5000,49,0.037641723356009064,0.028472992912536944,0.1542274052478134,0.03639455782312925,95.65306122448979,1.888367042841957,0.292183779116841,0.8722495324012371,71.1093936622685,0.0487576629126021
0.2,0.01,17,180,30.0,died,5500,54,0.03700764256319811,0.0277893224723644,0.14391534391534389,0.03796296296296297,105.88888888888889,1.7105090024967506,0.28519395153657945,0.9000214185021546,79.18171941927302,0.03540442393556992
0.2,0.05,0,180,30.0,died,5000,49,0.03919663103336572,0.02706215816712117,0.14499514091350824,0.03775510204081632,111.08163265306122,1.6306422981040827,0.2881596454615671,0.911198853621248,72.45688860941111,0.03975913419198554
0.2,0.05,1,180,30.0,died,4500,44,0.027994227994227985,0.026206390373344376,0.12146464646464644,0.0369949494949495,118.70454545454545,1.5272615362066462,0.28590006562199943,0.91093114721531,66.78976085181326,0.043802723439730615
0.2,0.01,18,180,30.0,died,7000,69,0.017943409247757072,0.016368867118889,0.07531631009891879,0.03534621578099838,102.65217391304348,1.7561325486308974,0.2911810332470948,0.8905032845240918,111.16268489076997,0.02806540064045019
0.2,0.05,3,180,30.0,died,5500,54,0.03380364491475602,0.02447316447898027,0.1368606701940035,0.036522633744855974,104.37037037037037,1.728064312630319,0.29385466139284583,0.8548869798163821,79.88667623888522,0.036893432921049636
0.2,0.05,2,180,30.0,died,6500,64,0.03010912698412698,0.022446010965488886,0.12539682539682537,0.038107638888888885,103.140625,1.757122628216378,0.29192242469175955,0.8853918859328013,97.87603770828851,0.0317589849156311
0.2,0.05,7,180,30.0,died,4500,44,0.03499278499278499,0.027348851383970627,0.14978354978354977,0.04507575757575759,108.04545454545455,1.6723375769973798,0.2906976107297092,0.8841141197764347,69.14245775027186,0.039174757828044304
0.2,0.05,6,180,30.0,died,5000,49,0.021736313573048262,0.019051888455266203,0.1003563330093942,0.035600907029478455,103.3061224489796,1.749731515439418,0.28535650121346434,0.9115509088658784,77.98385666626784,0.03359803396293778
0.2,0.05,5,180,30.0,died,6000,59,0.03142319074522464,0.025019194918109815,0.12684960990045732,0.03728813559322033,103.50847457627118,1.7487522128805753,0.2922723125903315,0.8670852428341735,88.63155305161365,0.033957382339957994
0.2,0.05,8,180,30.0,died,4500,44,0.04282106782106781,0.030744269905112764,0.1678210678210678,0.037373737373737385,99.04545454545455,1.8249199258650541,0.29454401972032734,0.8547010053264485,61.10448056314149,0.044605399897026575
0.2,0.05,9,180,30.0,died,4500,44,0.043759018759018754,0.03131787484800827,0.17658730158730157,0.042424242424242434,96.22727272727273,1.8756593350135626,0.28529781747066035,0.8958753986078712,65.40798211407734,0.0361897086100872
0.2,0.05,4,180,30.0,died,7000,69,0.04439843570278351,0.029299166319913632,0.1695652173913043,0.04468599033816425,100.91304347826087,1.7878477527144498,0.2975043180487207,0.7969915590441097,97.36334290609803,0.045773463798854615
0.2,0.05,11,180,30.0,died,4500,44,0.032395382395382394,0.027001313475074784,0.13809523809523805,0.037373737373737385,102.86363636363636,1.7557016652143778,0.29167508713826956,0.8863184379855625,67.91867828646009,0.03300125981786122
0.2,0.05,10,180,30.0,died,5000,49,0.026465824425008094,0.023893954518890956,0.11729834791059278,0.04376417233560091,102.63265306122449,1.761964756359445,0.29181137933316714,0.8891438095378424,77.05773833732583,0.033657645293498725
0.2,0.05,14,180,30.0,died,4500,44,0.041810966810966806,0.030513896463273456,0.17099567099567095,0.04507575757575759,110.18181818181819,1.644274740719146,0.2906501105049024,0.8868592405261411,61.32308736397879,0.04795909737115601
0.2,0.05,16,180,30.0,died,4500,44,0.030303030303030297,0.026304027522781312,0.1317099567099567,0.04381313131313132,108.4090909090909,1.6657705381628887,0.2952137052391182,0.8527335643708936,66.85444264888893,0.04259301580717409
0.2,0.05,12,180,30.0,died,6000,59,0.033118105999461925,0.02379380115252979,0.13422114608555283,0.0379472693032015,100.40677966101696,1.8003153990556617,0.2934804558641981,0.8648916160949429,92.99305410678951,0.03175795745352227
0.2,0.05,13,180,30.0,died,5500,54,0.0427689594356261,0.03121919607025964,0.18265726043503816,0.04629629629629628,103.64814814814815,1.750757050315231,0.2917598905922466,0.8543267366625945,74.5798764575108,0.04547386291298311
0.2,0.05,15,180,30.0,died,6500,64,0.03159722222222222,0.02430181930592211,0.13187003968253966,0.04522569444444445,101.5625,1.7811102147918088,0.3027327642635293,0.8043296936834998,97.18447617011928,0.03485814578750761
0.2,0.05,18,180,30.0,died,4500,44,0.03336940836940836,0.028373441987630643,0.14430014430014426,0.0369949494949495,112.36363636363636,1.618458782308194,0.29037510512686315,0.867089586273829,63.86734457324703,0.049334875268875804
0.2,0.05,17,180,30.0,died,8000,79,0.0266425557564798,0.020471057643051144,0.1088808519188266,0.04001406469760898,116.07594936708861,1.5573388614590076,0.287159991748632,0.8771325817226616,115.73561661974549,0.029362882193521178
0.2,0.1,1,180,30.0,died,4000,39,0.03402523402523402,0.031055111889471458,0.14908424908424905,0.03575498575498577,104.84615384615384,1.7256712682111783,0.2936509528338514,0.8315655483907946,58.74250627993894,0.04576792711689015
0.2,0.1,0,180,30.0,died,5500,54,0.03847736625514403,0.02975674181962221,0.15817166372721925,0.03858024691358025,107.42592592592592,1.6879569079219021,0.29306789178724196,0.8893275761718757,79.32320325161692,0.04016335159542455
0.2,0.1,3,180,30.0,died,4000,39,0.027513227513227507,0.023874532313841394,0.11457061457061457,0.03461538461538464,112.82051282051282,1.5984139985305892,0.2844423047923858,0.9006039919014993,62.42270082413768,0.04124559364023913
0.2,0.05,19,180,30.0,died,7000,69,0.027145157579940182,0.019734647720270795,0.10549804462847939,0.048953301127214154,106.65217391304348,1.6920166923018207,0.2885018715354956,0.871042868983432,108.954533328525,0.030146067628318143
0.2,0.1,2,180,30.0,died,6500,64,0.018923611111111106,0.017106641589172446,0.08603670634920632,0.03480902777777778,97.46875,1.8513853827671778,0.2858052081975194,0.8970484350887316,101.09201866709503,0.030839118060392127
0.2,0.1,6,180,30.0,died,5000,49,0.026919339164237117,0.022732134444221317,0.117201166180758,0.04557823129251701,98.26530612244898,1.8373051167196386,0.290072876329998,0.8547129561532671,80.46233147001377,0.030123491326467428
0.2,0.1,4,180,30.0,died,5500,54,0.035626102292768955,0.026921929489793047,0.1353909465020576,0.0374485596707819,105.88888888888889,1.7078120428431995,0.29762568025157626,0.8650972650133987,80.64907186522804,0.03808509950037954
0.2,0.1,5,180,30.0,died,6000,59,0.029593758407317726,0.023704435525055377,0.12050040355125098,0.03681732580037664,108.2542372881356,1.6798683438153075,0.2856826205349014,0.9073646557644504,90.61742499937917,0.03264806161171874
0.2,0.1,7,180,30.0,died,5000,49,0.04143181081956591,0.03124459880852333,0.17719468739876898,0.04886621315192743,95.79591836734694,1.88418769542645,0.29646874614846597,0.8379920305957244,73.00092567994612,0.04238033191072104
